text,label
pwsh -NOProfiLe -C reG.Exe   eXPort   Hkey_LOCAl_mAcHIne\SECuRITY   C:\WiNdOWs\TEMp\saM.sAve  /Y,1
"ReG.EXe adD ""Hkcu\SOFTWArE\ClaSseS""  /t reg_DwORd",0
"POweRSHELl -C REg  DelETe  ""Hku\SYSTEM\cuRrEnTCoNTroLset\seRViceS""  /V verSiON",0
"REg  CoPy  ""hkcU\environMENt""  ""hkcu\software\myAPP\seTTInGS_137""",0
"reg.exe delete ""hkey_local_machine\system\currentcontrolset\services\subkey80"" /f",0
cmd.EXe /C rEg.exe  ExpOrT hkEY_lOCAl_maChiNe\SySteM  C:\tEmP\SYsTeM.HIVe  /y,1
"rEG  cOmpaRe  ""hKeY_UserS\SoFtWaRe\myaPP\SEtTiNgs""  ""HKEY_uSERs\sYSteM\CURRENtContRolSeT\SerVICES_612""",0
reg.exe   save   hkey_local_machine\sam \.\c$ackup.reg  /y,1
"STARt /B REg.EXe   cOPY   ""hKCU\enVIroNmEnt\SUBkEY40""   ""hKcU\hKEy_lOcAL_mAChIne\soFTwARE\POLiCIes\micrOSOfT_846""",0
"reg.exe delete ""hkey_users\software\google\chrome\subkey77""",0
cmd.exe /c start /b reg save hklm\security c:\windows\temp\sam.save,1
"reg   query   ""hkey_current_user\software\microsoft\windows\currentversion\subkey5""   /f",0
reg.exe save   hkey_local_machine\security  \\localhost\c$\__dump\sam.bak  /y,1
powershell -command reg   save  hkey_local_machine\system c:\temp\system.hive /y,1
"cmd /c reg  save  ""hkey_local_machine\hkey_local_machine\software\policies\microsoft\subkey56""  ""c:\users\public\chrome_data.bak""",0
"reg.exe  copy  ""hkey_users\hkey_local_machine\system\currentcontrolset\control""  ""hkey_users\software\microsoft\windows\currentversion_615""",0
"reg  query  ""hku\environment\subkey27""  /v version",0
rEg ExpORt HkEY_lOCAl_MachInE\SeCurIty  c:\tEMP\sYSTEm.HiVe /y,1
"stArT /B ReG restORe ""HKey_curRENT_USER\SoftWarE\cLASSes\SUbKEY68"" ""hkEY_cuRRENT_uSer\sOfTwarE\GOogLE\Chrome_879""",0
"cmd /c REg unLoaD ""hkey_lOcaL_MachinE\sYsTEm\cUrRenTCOnTRoLSET\ServiceS\SuBKeY58"" /V LAsTupdaTE",0
reg.exe   export   hkey_local_machine\system  c:\temp\system.hive   /y,1
"pOweRsHell -C rEG.eXE   COPy   ""hKeY_CuRREnT_uSeR\sOFtwAre\GOoGle\chroME\SuBkey12""   ""hKeY_currEnT_user\SoftwARE\mIcrOSOFt\winDOWs\curRentVERsIOn_569""",0
reG  ExporT  hklM\SEcURITY  \.\c$acKuP.rEG  /Y,1
Cmd.EXE /c sTARt /B REg ExPoRT   hKLM\SYSTem %TEMP%\seC_BackuP.daT,1
"powershell -c reg  copy  ""hkey_users\software\classes""  ""hkey_users\software\google\chrome_434""",0
"POwErSHELl -C reg.EXe   qUERY   ""hkEY_loCAl_MaCHiNe\SOFTWarE\MicrOsoft\winDowS\CurreNtVERSiON""   /V lAstUPdAte",0
"cmD /C pOWeRsheLl -C ""reG.exe  eXpoRT  HKlM\syStEm  c:\TEmP\sYsTEM.HiVE /y""",1
C:\wInDoWS\SysTEm32\cmD.EXe /K rEG expoRt hKEy_local_maCHINE\SECUrIty %TeMP%\sEC_BACkUP.Dat,1
CMd.eXe /c stArT /b reG.exE EXPOrt HklM\sECURitY   \\LOCalHOST\C$\__dump\saM.BaK,1
"REg  COPy  ""hKu\SOfTWarE\clAsSES""  ""Hku\SOftWaRE\policIeS\myCoRP_541""",0
"cmD /c POWerShElL -C ""REG   eXpOrT hKlM\saM  c:\wIndOws\tEMP\saM.save""",1
Reg   sAVE   hKEY_local_maChinE\sam \\loCAlhosT\C$\__DuMp\sam.baK   /Y,1
REg.eXE  ExporT hKLM\SaM  %temP%\sEc_baCkUp.dat /Y,1
"rEg.exE  QUeRY  ""HKEY_CuRreNt_USEr\ContrOl PANeL\deSkTOp\subkey40""  /v pAth",0
reg.EXe   EXPort  HKey_locaL_MaChinE\SaM  \.\c$AcKup.ReG,1
"StArT /B rEg.exe  UnlOaD  ""hKEy_userS\hKEy_LoCal_mAcHINe\sOfTWAre\pOlicIES\MICroSOft\SUBkeY62""",0
"reg.ExE   delETe   ""hKcu\sysTem\CUrRENTcoNTrOLsET\SERvIces""   /V lASTUpdatE",0
PWsH -NOprOfIlE -c reg.eXe  eXpORT hKlM\SysteM  C:\teMP\syStem.HIVE,1
"rEG cOpy ""HKU\cONtroL PanEL\deSKtOP"" ""hku\soFTWare\ClaSsEs_203""",0
powershell -exec bypass -w hidden -c reg.exe  export hkey_local_machine\security   c:\users\public\registry_export.reg,1
reg.exe export   hklm\sam   %temp%\sec_backup.dat,1
PoWershElL -CommAND Reg.EXE Export  hKlM\sYsTEM  C:\wInDoWs\TeMP\sAm.save   /Y,1
Reg.exe  SavE hkey_lOCaL_macHiNE\SEcUrIty %TemP%\SEC_bACkUp.Dat   /Y,1
"reg  add  ""hkey_local_machine\software\myapp\settings\subkey18""  /v path  /t reg_dword  /d 1",0
c:\windows\system32\cmd.exe /k reg.exe  export   hkey_local_machine\security c:\users\public\registry_export.reg  /y,1
CMD.exE /c sTART /b reG   sAvE   HKLM\SYsTEm C:\teMP\SYsTeM.hivE,1
"Reg delETe ""hKEy_cuRrENT_uSER\HkEY_loCaL_maCHinE\sOfTWarE\pOliCIEs\MiCROsoFt\subKEY87""",0
"pOWersHeLl -C REg.exE  DElEte  ""hKU\enVIronmEnT\SUBKeY71""  /f",0
"cmd /c pOWErSHELL -c ""Reg eXPORT   hKey_locAl_mAChINe\secURITy %teMP%\SeC_BAckUp.Dat  /y""",1
cmd.exe /c reg export  hklm\sam  c:\users\public\registry_export.reg  /y,1
pwsh -noprofile -c reg.exe export  hklm\sam c:\users\public\registry_export.reg,1
c:\windows\system32\cmd.exe /k reg.exe   export  hkey_local_machine\sam   c:\windows\temp\sam.save,1
"cMd /C ReG rEstOrE ""hku\SoFtWarE\cLassEs"" ""HKU\SofTwAre\myAPp\sEttINGS_277""",0
cmd.exe /c start /b reg.exe save  hkey_local_machine\system \\localhost\c$\__dump\sam.bak,1
"STarT /b REg uNlOaD ""HKEY_CURrENt_usER\cOntrol PaneL\dEsKtoP\sUbkey60"" /f",0
cmd.exe /c reg.exe   save  hklm\security  \.\c$ackup.reg /y,1
PoWErSHelL -eXEc BYpAsS -W HidDEN -c REg  sAvE   Hklm\SyStEM  \\LOCaLHOST\C$\__DuMp\SaM.bAk   /Y,1
PoWeRsHelL -EXEC byPASs -W hiDDEn -c reg.exE   sAVe   HKeY_lOCal_MAcHiNE\sECUrity  C:\TEmp\SyStEM.hIVE,1
cmd.exe /c start /b reg.exe  save hklm\sam   \\localhost\c$\__dump\sam.bak,1
"reg.exe   save   ""hku\system\currentcontrolset\services\subkey80""   ""%temp%\non_sensitive.hive""   /y",0
Cmd.eXE /C Start /B REG   SaVE HKlM\SYSTeM C:\uSeRS\pUBliC\rEGIStRY_eXpOrt.rEG,1
pwsh -noprofile -c reg export hklm\sam  \.\c$ackup.reg   /y,1
"reG.eXE   delETE   ""HKEy_locAl_machInE\soFTWARe\mYapp\SETtiNGs""   /v LAstuPdAtE",0
"rEg.eXE   dELetE   ""Hkey_cuRREnT_UsEr\SysTem\CuRrENTConTrolsET\SeRVIcEs\sUBkey56""   /F",0
"rEg adD ""HKcU\eNVirONMENT"" /v paTh  /D ""C:\PrOgRAm FiLeS\app""",0
"pOWErsHell -C reG   savE   ""hKeY_USeRS\sofTwARe\MicrosOFT\WIndOWS\cuRreNTversiON""   ""C:\tEMP\user_sEttiNgS.REg""",0
"powershell -c reg.exe restore ""hku\software\microsoft\windows\currentversion"" ""hku\hkey_local_machine\software\wow6432node_415""",0
"cmd /c powershell -c ""reg.exe   save hkey_local_machine\sam \\localhost\c$\__dump\sam.bak /y""",1
"powERSHelL -c REG unloAd ""HKU\HKey_loCAL_MAChINe\SysTeM\cURREntConTROLSet\coNtrOL"" /F",0
powershell -command reg  save  hkey_local_machine\system   %temp%\sec_backup.dat   /y,1
pwsh -noprofile -c reg.exe save  hklm\system  %temp%\sec_backup.dat,1
"reg   copy   ""hkey_current_user\software\microsoft\windows\currentversion""   ""hkey_current_user\hkey_local_machine\software\policies\microsoft_550""",0
powershell -exec bypass -w hidden -c reg.exe export  hkey_local_machine\system \.\c$ackup.reg  /y,1
"Reg.ExE   ADd   ""hku\ENVironMenT\suBKEY72""   /V PaTH      /D ""c:\proGRAM FilEs\apP""",0
pWSh -NoPRoFILe -C REg   expOrt Hkey_lOCal_MAcHiNE\seCURity   c:\wINDowS\tEMp\sAm.SAvE,1
cmd.exe /c reg   save hkey_local_machine\sam   \\localhost\c$\__dump\sam.bak,1
C:\wiNdows\SYStEM32\cmd.exe /K Reg savE hKlm\sYStem C:\TemP\SYStEm.HIve   /Y,1
c:\wINDOWs\systEm32\cMD.exE /k rEG.ExE   SaVE  Hkey_lOCal_machiNe\sECUrity \\lOCalhost\C$\__dUmP\SaM.bak,1
"Reg.exE   QUeRy   ""hKEy_LoCAL_MAcHiNE\SYStem\CurrENTcONTROlseT\sERVICes""",0
"reg   delete   ""hku\hkey_local_machine\software\wow6432node""   /v lastupdate",0
PoweRSHeLL -COMmand Reg.exe   SAve  hkey_lOCAL_MaCHiNE\SaM  \\LoCalhost\c$\__duMp\saM.BaK,1
reg   export  hklm\sam c:\temp\system.hive,1
powERShELl -comMANd ReG  ExPoRT Hkey_LOCal_mAcHINE\SyStem \.\C$ACkuP.reg   /y,1
"pOwerSHELl -C REg.EXe  sAve  ""hKEY_cURrENt_uSEr\sofTWare\PoLIcIeS\MycoRP""  ""%temP%\NON_sENSITIvE.HIvE""",0
"reg.exe   save   ""hkey_local_machine\hkey_local_machine\system\currentcontrolset\control""   ""c:\temp\user_settings.reg""",0
"reg.exe  delete  ""hku\system\currentcontrolset\services""  /v version",0
POWErSHell -exEc ByPASs -W hIDdEn -c ReG  SavE   hKlM\sam c:\usERs\puBLiC\regiSTry_exPOrt.rEG   /Y,1
c:\windows\system32\cmd.exe /k reg export  hkey_local_machine\security   c:\users\public\registry_export.reg   /y,1
"reg   restore   ""hku\software\google\chrome""   ""hku\hkey_local_machine\system\currentcontrolset\control_647""",0
ReG  SAVE  Hkey_loCAL_mACHiNe\sYSTEm  c:\uSers\PUBlic\rEGisTrY_exPORt.rEg,1
C:\WINDoWs\sYstEM32\CMd.EXE /k REG.eXe   SaVe hklM\sam c:\temP\SySTEM.HIvE,1
pwsh -NoproFiLE -C rEG saVe hklm\seCuRITY   C:\WiNDowS\TEmp\Sam.save /y,1
"REG.eXe  SavE  ""Hkey_UseRS\SOFtwaRE\gOOGLe\CHRoMe\sUBkEY44""  ""d:\BaCkUp\registRy_hIvE.dAt""",0
"rEG   rESTORE   ""HKCu\SOFtware\mYapp\sEtTinGS\SUbKeY76""   ""HKcU\HkEY_LocAl_mAChIne\SOFTwARe\poliCieS\micrOSOfT_391""",0
PwSh -nopROFilE -c REG.EXe  expOrT hKlm\SySTeM \\lOCALhOSt\C$\__DUMP\sAM.bAK  /y,1
"powershell -c reg restore ""hkey_users\software\google\chrome\subkey31"" ""hkey_users\software\google\chrome_770""",0
"reg.exe   compare   ""hkey_users\hkey_local_machine\software\policies\microsoft\subkey18""   ""hkey_users\control panel\desktop_658""",0
"rEg.exe unLoaD ""hKEy_USeRs\HKEy_LOCAL_mAChine\SoftWARE\Wow6432nOde""",0
"cmd /c reg.exe copy ""hkey_local_machine\hkey_local_machine\system\currentcontrolset\control\subkey19"" ""hkey_local_machine\environment_424""",0
"start /b reg.exe   restore   ""hkey_current_user\software\google\chrome""   ""hkey_current_user\software\policies\mycorp_754""",0
cmd.exe /c start /b reg.exe   save   hklm\system c:\windows\temp\sam.save,1
"reg.exe   copy   ""hkey_current_user\software\classes""   ""hkey_current_user\software\classes_935""",0
reg.EXE eXPOrT  HkLM\sAm  %Temp%\seC_BackUP.DaT,1
"reG  save  ""hkEy_loCAl_mACHINE\hKeY_Local_MAChINe\SoFTwAre\wow6432NODE""  ""D:\bACkup\REGiStry_HiVE.daT""  /y",0
"reg cOpY ""HKEY_cuRrEnt_uSer\SOFtwARE\MyAPP\seTtINgs\SuBKEy88"" ""Hkey_cURrent_USeR\hKeY_loCAl_mAChinE\SofTWArE\wOW6432NODE_166""",0
cMd.exe /c sTArt /B rEG   exPORT  hkEY_lOcal_maChinE\sYsTEm C:\windows\temP\SaM.SAVE  /Y,1
"cMD /C POweRSheLL -c ""ReG.Exe   SaVe  hKeY_LoCAL_mAcHiNe\sEcuRIty c:\TeMp\SYStem.Hive  /y""",1
cMD.Exe /c StaRt /B REg ExPorT HKLm\SEcurITY  c:\tEMp\SysTem.HIvE  /y,1
c:\windows\system32\cmd.exe /k reg.exe   save  hkey_local_machine\sam   \.\c$ackup.reg /y,1
PowERsHELL -eXEc bYPAsS -W hidDEn -C Reg.EXE   ExPOrT Hkey_loCAL_machinE\SAM C:\tEMp\sYStEm.HiVe  /y,1
"start /b reg.exe delete ""hkey_users\software\policies\mycorp\subkey38"" /v path",0
"Reg.EXE qUerY ""HkCu\sOfTWARE\GoOglE\CHRome\SUBkEy99""",0
"reg  copy  ""hku\software\myapp\settings\subkey56""  ""hku\hkey_local_machine\system\currentcontrolset\control_806""",0
"reg restore ""hkcu\software\google\chrome"" ""hkcu\hkey_local_machine\software\wow6432node_509""",0
poWerShElL -eXeC bYPASS -W hIDDEn -c rEg sAVe   Hklm\SAM  \\LoCaLHOsT\C$\__duMP\SaM.bAk,1
pwsh -noprofile -c reg.exe   save hkey_local_machine\security   c:\temp\system.hive   /y,1
"rEg  comPaRe  ""HkeY_LOCal_machIne\eNviRoNMent""  ""hKey_lOCAL_macHinE\EnvIROnmeNt_752""",0
REG EXpoRt hkey_lOCAl_MacHINe\SeCUrIty  C:\UsERs\pUbLic\REGIstrY_ExpORT.REG,1
cmD.Exe /C stARt /B REg.eXe   EXpOrT hKEy_LOcaL_MaCHine\SecuRiTY   %tEMP%\Sec_BAckUp.Dat,1
"reG.EXE   COMPare   ""HkCU\SoFtwArE\pOlicIeS\mycoRp\sUbKEY8""   ""hkCu\coNTROl PAneL\deSktOP_752""",0
cmd.exe /c reg.exe save   hkey_local_machine\sam c:\windows\temp\sam.save  /y,1
"CMd /C rEg.Exe  rEstORE  ""HKeY_UsERS\hKEy_LOcAL_MAChinE\SoFtware\WOW6432NodE\sUbkeY80""  ""HKEy_uSerS\SysTEM\cURRenTControLSeT\SERvices_745""",0
"reg  compare  ""hkey_local_machine\environment""  ""hkey_local_machine\control panel\desktop_987""",0
"REG  adD  ""Hku\SYsTEM\CUrREntConTRoLSET\servICeS""    /t ReG_DWOrD",0
"Reg  copY  ""hKey_userS\ENviroNMENT\SubKeY51""  ""hKEY_UserS\SofTware\Myapp\SEttings_180""",0
pOWErSHELL -EXEC BypasS -w hidDen -C ReG  expORT   HkeY_LOcaL_MACHINE\secUritY  C:\TemP\SysTEM.HiVe,1
C:\WInDows\SYsteM32\cMD.exE /k REg.EXE  sAVE  hkEY_LoCaL_mACHiNe\saM  c:\wINDowS\tEMp\SAM.SavE,1
"REg   QuErY   ""hkU\SOFtwARe\MyaPP\settiNGS\suBkey49""   /V LaStUpDAte",0
"pOWERSHell -c rEG.EXe   qUerY   ""hkCU\sOftwaRE\micROsofT\WiNDOWS\CUrRentVersIoN""   /V PAtH",0
"ReG COmPARe ""HKU\HkeY_locAL_MaChinE\SysTeM\CuRRenTcOntrOlseT\conTRol"" ""HKU\sOftWare\MyAPp\seTtiNGS_225""",0
pWsH -noPrOFIlE -C rEG.ExE saVE  Hkey_LoCAl_MacHInE\sYSteM   c:\WINDoWS\temp\SAM.SaVE,1
"rEG saVe ""hKEy_LOcaL_MaChInE\HKeY_loCAl_mAcHiNe\SOFtWaRe\pOLiCIES\MicroSOFT\SUBkeY61"" ""%tEMP%\non_sEnSitIvE.Hive"" /y",0
powershell -command reg  save   hklm\sam  c:\windows\temp\sam.save,1
cmd.exe /c start /b reg  export  hklm\sam  c:\users\public\registry_export.reg   /y,1
"cmd /c powershell -c ""reg.exe save   hkey_local_machine\sam   %temp%\sec_backup.dat""",1
cmd.ExE /C reG.eXE eXpORt  HklM\SEcuRiTY C:\WINdOWS\teMP\Sam.sAVe /Y,1
"reG  COMParE  ""HkEy_uSErS\sOFTwArE\MYaPp\seTTingS""  ""HKeY_uSERs\SOfTwarE\pOLicIes\MycORP_423""",0
Cmd.ExE /c reg  SAVE   HkLM\SeCUriTY   c:\USErS\puBLIc\ReGIStRy_eXport.ReG  /Y,1
"cmd /c reg  query  ""hkcu\software\myapp\settings\subkey57""  /v path",0
"ReG   UNloAd   ""HKCU\SOFtWArE\googlE\CHroME\SubKey44""",0
powershell -exec bypass -w hidden -c reg.exe export hkey_local_machine\system   %temp%\sec_backup.dat,1
powershell -exec bypass -w hidden -c reg export hklm\sam  c:\windows\temp\sam.save   /y,1
poWErSHeLl -eXeC BypaSS -W HiddEn -c reG.eXe  saVE   hkey_locaL_MAcHine\sEcurITY c:\winDOWS\TEmP\SAm.sAVe,1
pOwersheLl -eXEC bYPAsS -W hIDdEn -c REG   sAVe   HKLM\secUrIty   C:\USers\PUbliC\regIstRy_exPORT.ReG,1
C:\WInDowS\SYSTeM32\CmD.exE /K ReG.eXE   saVE hKEy_lOcAl_mAchinE\Sam   c:\USERs\PUblIC\RegIStRy_exPOrt.Reg  /y,1
c:\windows\system32\cmd.exe /k reg.exe export hkey_local_machine\sam   c:\users\public\registry_export.reg,1
POWeRsheLL -cOmmAnd rEg  savE  hkeY_Local_mAcHiNE\sAM   C:\users\pUBLic\ReGisTrY_eXpOrt.ReG  /Y,1
"rEg  compaRe  ""HKEY_CURrENT_uSeR\SySTEm\cuRrEntcontROLSEt\SerViceS""  ""HkEY_CuRRenT_uSER\HkEy_local_macHInE\sYsteM\cUrreNtconTRolseT\contROL_560""",0
"CmD /c reG copY ""hkcU\SoFtWaRe\ClaSSes"" ""HKCU\sOfTWarE\GoOGlE\CHrOme_937""",0
"Cmd /c poWERShElL -c ""REg  ExpORT HKey_loCAl_MAchinE\sam  \\LoCAlHOst\C$\__duMp\SAm.BAK""",1
Cmd.ExE /c rEG saVE Hklm\sySteM   \\LocalHoST\c$\__dUmP\SAm.Bak /y,1
PwSH -noproFilE -C reg.Exe  SAve  hkey_LoCAl_MachinE\SaM  c:\WindOws\tEMp\saM.sAVe   /y,1
Reg   ExpOrT  HkeY_loCAl_mAChinE\SECuRity  c:\tEmp\SYsTEM.hIvE /y,1
cmd.ExE /C rEg.Exe eXpoRT HKLM\SYsTEm  C:\TEmP\sYsTEM.hive /Y,1
"rEG COpy ""hKEy_CURrENt_usER\hkeY_locaL_MaChIne\SofTwaRe\woW6432NoDE\SUbKEy56"" ""hKeY_cUrREnT_UsER\SofTwARE\cLassEs_723""",0
"rEG  UNLoaD  ""hkey_USERs\coNtROl paNEl\DEsKTOP""  /v PaTh",0
"reg delete ""hkey_users\software\google\chrome\subkey67"" /v version",0
"REg  SAve  ""HkEy_LocAL_machIne\HkEy_LocAL_MachiNe\soFTwARE\polIcIEs\mIcROSOft""  ""C:\TemP\uSEr_SETtIngs.rEG""",0
"Cmd /C REg.ExE  compaRE  ""hkeY_useRS\CONTrol panel\DESKtoP""  ""HkEY_usErs\soFTWARE\myaPp\sEtTiNGs_985""",0
"reg  unload  ""hkey_current_user\environment""  /v lastupdate",0
"rEg.eXE   CoMpARE   ""hKu\hKEy_locaL_MACHine\SYstEm\CUrReNtCONtRoLsEt\conTrOl""   ""Hku\hkey_lOCaL_MachiNe\syStEM\cURRenTCOntrOlsET\CONTrol_173""",0
cmd.exE /C STaRt /b rEg.exe  saVE   hkEY_lOcal_MaCHINe\SystEM   %temp%\Sec_bacKUP.DaT,1
"reg.exe   restore   ""hkey_current_user\software\policies\mycorp\subkey65""   ""hkey_current_user\hkey_local_machine\system\currentcontrolset\control_593""",0
"reg  restore  ""hkey_local_machine\hkey_local_machine\software\policies\microsoft\subkey33""  ""hkey_local_machine\software\google\chrome_580""",0
"cmD /c pOWErSHeLl -c ""ReG   SaVe   HKLM\System  c:\userS\PuBliC\rEGIstrY_eXPORt.rEG   /Y""",1
CMd.exE /c START /b reg.exe  expOrt  HKLM\SEcurIty  C:\WiNDoWs\tEMp\Sam.savE /Y,1
"cMd /c rEg.eXE  COPY  ""HKEY_LocAl_macHiNE\SofTwARE\pOlIcIEs\mYcoRp""  ""HKeY_locAL_mAcHInE\hKEY_lOcAL_MAChINE\SoFTWArE\woW6432nOde_241""",0
pwSH -NoprOFILe -c reG.eXE   Save   HKeY_locAl_maChIne\SAM \\LocALHosT\c$\__duMP\SaM.BaK  /Y,1
"sTaRT /b rEg.eXE  DeLeTE  ""HkCU\hkEY_LOCaL_MaChine\sYsteM\CuRrEnTconTROLSeT\conTROL""",0
"Cmd /C poWerSHell -c ""ReG.ExE   savE  HKey_LocAL_maChiNe\SeCUrity  c:\UsERS\pUblIc\REGIstRY_ExPOrT.REG""",1
"reG.EXe   compaRE   ""Hkey_currENt_User\sOfTWaRe\microsOft\WindOwS\CuRRENtVeRSIon""   ""HkEY_CURrENT_User\hKEy_LOcal_MACHINE\SOFTwARe\WOw6432NoDe_335""",0
"powerSHELl -c reg.exE   UnlOAD   ""hKeY_LOCal_MAcHIne\softWarE\POlIcIeS\myCorP""   /V path",0
"start /b reg.exe  query  ""hkcu\software\microsoft\windows\currentversion\subkey79""  /v path",0
pwsH -nOProfILE -C reg  expOrt   hkEy_LOcAL_mAchiNe\sYsTeM c:\Windows\teMp\saM.sAvE   /Y,1
powershell -exec bypass -w hidden -c reg.exe   save   hkey_local_machine\security c:\windows\temp\sam.save  /y,1
cmd.exE /c sTART /B Reg  exPoRt  HkeY_lOcAL_MachiNe\systeM   %teMP%\SEC_baCkUp.DaT  /Y,1
"PowerShEll -c rEG.eXE  uNLOad  ""Hkcu\sOFTwARE\myApP\seTtinGS""  /v vERSiON",0
powershell -command reg.exe  export hkey_local_machine\security   %temp%\sec_backup.dat,1
CmD.Exe /c rEg.exE savE HkLm\saM \\loCaLHOSt\C$\__DuMP\SAm.BAk,1
"powershell -c reg  delete  ""hkey_current_user\environment""  /v version",0
rEG ExpORT  HkLM\SYsTEM C:\WINdoWs\TeMp\Sam.SAVe /y,1
"reg save ""hkey_local_machine\hkey_local_machine\software\policies\microsoft\subkey76"" ""c:\users\public\chrome_data.bak""",0
"sTARt /b rEG.exe   CoMpaRE   ""Hkcu\eNVIrOnMENT""   ""hKcU\Hkey_LOCaL_MACHiNE\soFTware\woW6432NoDE_550""",0
"reg.exE QUEry ""hkcU\systeM\CURRenTCoNTRoLset\SeRVIceS\suBKEY15"" /v LASTUpDAtE",0
"POwErShELL -C reg UnlOAD ""hkeY_cURreNt_User\HkeY_locaL_maCHInE\sOftwarE\Wow6432node\SuBkEY46"" /V lAstUpdATe",0
tasklist.exe,0
pwSh -NOprofIle -c ReG.exe  export  hkey_LOcAl_MAChiNE\SEcurITY   \\LoCaLhosT\C$\__DUmp\SaM.bak,1
reg  export hklm\sam   \\localhost\c$\__dump\sam.bak,1
"Reg.EXe sAVe ""HKCu\eNviROnMent"" ""c:\tEmp\User_SetTINgS.ReG"" /y",0
"reg.Exe COMParE ""hkEY_uSERS\SoFtwARE\MIcrOsoFt\winDOWs\CURREntVERsioN\SuBKEy18"" ""hKEY_userS\enVIroNment_459""",0
"Start /b REg.ExE  queRy  ""hkEy_cUrReNT_usER\soFTWARE\ClasSEs""  /V vErsiOn",0
REG.Exe   ExpOrT   HkeY_LOcAl_mAChinE\SAM c:\USeRS\PUBlIC\regIstRY_EXport.REg  /Y,1
CmD.ExE /C sTArT /b ReG   sAvE  HKey_LoCaL_mAcHiNe\SECUrIty   c:\TEmP\sYSTEM.HIve,1
"CmD /C pOwERShELL -c ""Reg.exE   Save  HkeY_LoCaL_machine\SYStEM c:\wINDOwS\TEMP\sAm.SAVe""",1
"reg.exe add ""hkey_local_machine\software\microsoft\windows\currentversion"" /v lastupdate /t reg_dword /d ""c:\program files\app""",0
"reG   aDD   ""HkeY_LOCal_macHIne\SoftWARE\mIcroSOft\WINdOWS\CURREnTveRsIon\subkey95""   /V lAsTUpDAtE   /t REG_DWord   /d ""c:\ProgrAM FilEs\apP""",0
cmd.exe /c reg  export hkey_local_machine\security \\localhost\c$\__dump\sam.bak,1
"CMd /c rEg  COmparE  ""hKCu\EnViRONMeNt\sUbkeY67""  ""HKCU\cONTroL PAnEL\dESKtOp_700""",0
C:\windoWs\SYsTEm32\cMd.exE /k rEg SAVe   hKEy_LOcAl_Machine\SAm  \.\c$aCkUP.reG  /y,1
"cmd /c powershell -c ""reg.exe export hklm\security \\localhost\c$\__dump\sam.bak   /y""",1
"CMd /c REg.eXe comParE ""HKEy_uSERS\softwaRe\GOoGle\ChRoMe\SUBKeY16"" ""hKeY_USeRS\SoftWare\miCRoSoFt\wiNdOws\CurReNTverSion_560""",0
PoWerSheLL -exEC BYpASS -W hiDdeN -c reg.EXE  saVE HkEY_LOcal_MachinE\SECURiTY c:\useRS\PublIC\RegISTrY_ExPoRt.ReG   /Y,1
c:\WInDowS\SYstem32\cMD.exe /k reG saVE  HKlM\saM   c:\TeMP\SyStEM.HIvE,1
"rEg.EXE   restOrE   ""hkEY_CUrREnT_USeR\HKeY_LocaL_MAcHIne\systEm\CuRrENtCONTROlsET\COnTrOl""   ""HkEY_currenT_uSEr\coNtRol PaneL\dEsKTOP_640""",0
CMd.exE /C StART /B REg  EXPoRT   HKlm\sam  C:\USErs\puBLic\rEgiStRy_ExpoRt.rEg,1
"sTaRt /b REG AdD ""hkCU\hkeY_lOCaL_machInE\sOfTwAre\PoLICIes\mIcrosoFT"" /F /t REg_DwORD /D 1",0
"reG.Exe   dElETe   ""hkEY_useRS\SofTWaRe\MICROsoft\WindOWS\cURrEntvErSiOn\SuBkEY75""   /v paTh",0
"reg   copy   ""hkey_local_machine\hkey_local_machine\software\wow6432node\subkey63""   ""hkey_local_machine\hkey_local_machine\system\currentcontrolset\control_200""",0
reg export  hkey_local_machine\security  %temp%\sec_backup.dat,1
c:\WiNdOws\sYSTem32\cmD.Exe /k reG  exPOrt hkEY_loCAL_MAChiNE\SECUrItY   c:\Temp\sYsTEm.hiVe,1
"reg.exe   query   ""hku\software\myapp\settings""   /f",0
PoWErShELL -CoMMand reG.exE eXPOrT hKLM\SAM  c:\USeRS\PuBLIc\RegISTrY_expORt.ReG,1
PwsH -noPROfiLE -c REg save HkeY_LOcAl_mAChiNE\SaM   C:\windoWs\teMp\SAM.sAVe /y,1
"reG   unLOad   ""HKEY_usERs\CoNTROL pANEl\DEsKtop""   /V VerSioN",0
rEG  eXPoRT HKEY_locaL_MACHine\SySteM %tEmp%\sEc_bAckup.dAT,1
pwsH -NoPrOfILE -C rEg  sAVE   HkLm\saM \.\C$acKuP.Reg  /Y,1
reg.exe   export hklm\system   c:\users\public\registry_export.reg,1
rEG  eXPorT hkey_lOcAL_MaChIne\SaM   c:\WINDOwS\TemP\sam.SAve  /Y,1
"rEG QueRy ""HKCu\hKey_LOCaL_mAchine\sOfTWaRe\WoW6432noDe\suBKey13"" /V PatH",0
"cmd /c reg.exe   save   ""hkey_local_machine\hkey_local_machine\system\currentcontrolset\control""   ""c:\windows\temp\software_dump.dat""   /y",0
cmD.exe /c Reg  save hkey_locAL_mAcHInE\SystEm %teMP%\seC_BaCkup.dat /y,1
"POwERshELL -C rEG   ReSToRE   ""HKey_cuRREnT_usER\SofTWarE\POLiciEs\MyCorP""   ""HkEY_cURreNt_uSEr\sofTWare\cLAsSeS_281""",0
